Car_Loan_Application_ID,Requested_Amount_In_INR,Age,Applicant_Postal_Code,Car_Fullname,Loan_Term,Applicant_State_Desc,Applicant_City_Desc,Car_Loan_Application_Creation_Date,Car_Type,Cibil_Score,Car_Loan_Disbursed,IRR
5777,400000,48.08,400605.0,Hyundai Verna Fluidic 1.6 Crdi Sx At,60.0,Maharashtra,Thane,2015-04-17 17:48:00,Mid-Size,0.0,Yes,17.18
5778,600000,60.67,400614.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iv,36.0,Maharashtra,Navi Mumbai,2015-04-20 13:26:00,Mid-Size,633.0,No,23.0
5779,540604,53.83,421503.0,Mahindra Scorpio Vlx 2Wd Bs-Iii,36.0,Maharashtra,Thane,2015-04-20 15:17:00,MUV,825.0,Yes,16.89
5780,850000,39.2,401105.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iv,36.0,Maharashtra,Thane,2015-04-18 12:01:00,Mid-Size,771.0,No,15.9
5781,1556000,44.4,400067.0,Mercedes-Benz C-Class 220 Blueefficiency,60.0,Maharashtra,Mumbai,2015-04-20 17:13:00,Premium-II,818.0,Yes,16.16
5782,3379000,67.83,400050.0,Mercedes-Benz C-Class 220 Blueefficiency,60.0,Maharashtra,Mumbai,2015-04-20 18:39:00,Premium-II,827.0,No,23.4
5783,719000,51.1,400090.0,Honda Amaze 1.5 Vxmt I-Dtec,36.0,Maharashtra,Mumbai,2015-04-21 10:56:00,Mid-Size,765.0,Yes,17.57
5784,733000,31.08,400086.0,Nissan Sunny Xe,60.0,Maharashtra,Mumbai,2015-04-21 15:24:00,Mid-Size,727.0,No,20.2
5785,671000,28.2,400086.0,Volkswagen Polo Trendline 1.2L (P),36.0,Maharashtra,Mumbai,2015-04-22 10:44:00,Compact,742.0,No,17.0
5786,367000,56.4,400086.0,Hyundai I20 Magna (O) 1.2,48.0,Maharashtra,Mumbai,2015-04-22 10:54:00,Mid-Size,673.0,No,22.6
5787,312000,31.6,400063.0,Maruti Suzuki Swift Zdi,36.0,Maharashtra,Mumbai,2015-04-21 12:15:00,Compact,708.0,No,16.8
5788,200000,42.9,400068.0,Hyundai I10 Magna 1.1 Lpg,60.0,Maharashtra,Mumbai,2015-04-22 11:05:00,Compact,703.0,No,25.6
5790,320000,46.83,400070.0,Maruti Suzuki Swift Dzire Automatic,44.0,Maharashtra,Mumbai,2015-04-21 15:53:00,Mid-Size,750.0,No,22.8
5791,483000,51.1,400101.0,Skoda Rapid Ultima Elegance 1.6 Tdi Cr Mt,60.0,Maharashtra,Mumbai,2015-04-22 18:23:00,Mid-Size,606.0,No,13.2
5792,248000,28.1,401101.0,Maruti Suzuki Swift Vxi,36.0,Maharashtra,Thane,2015-04-22 18:12:00,Compact,-1.0,No,20.3
5793,265000,33.25,400068.0,Honda City Vx Diesel,18.0,Maharashtra,Mumbai,2015-04-22 17:35:00,Mid-Size,804.0,No,18.7
5794,247000,30.42,401303.0,Fiat Linea Emotion 1.4 L T-Jet Petrol,48.0,Maharashtra,Thane,2015-04-22 16:51:00,Mid-Size,564.0,No,12.7
5795,1600000,44.58,401107.0,Toyota Fortuner 4X2 At,60.0,Maharashtra,Thane,2015-04-23 11:17:00,SUV,754.0,No,25.1
5796,1000000,54.08,400053.0,Mercedes-Benz C-Class 220 Blueefficiency,48.0,Maharashtra,Mumbai,2015-04-23 12:23:00,Premium-II,780.0,No,13.8
5797,400000,60.5,421303.0,Mahindra Scorpio Getaway 4Wd,60.0,Maharashtra,Thane,2015-04-23 13:03:00,MUV,-1.0,No,22.9
5798,700000,62.75,421002.0,Mahindra Xuv500 W8 Awd,60.0,Maharashtra,Ulhasnagar,2015-04-23 13:28:00,SUV,828.0,No,24.9
5800,772000,24.92,401107.0,Ford Endeavour Allterrain Edition 4X4 At,36.0,Maharashtra,Thane,2015-04-23 17:52:00,SUV,809.0,Yes,16.87
5801,365000,27.0,400091.0,Toyota Corolla Altis J Diesel,36.0,Maharashtra,Mumbai,2015-04-24 14:34:00,Executive,781.0,Yes,16.87
5802,460000,41.08,400062.0,Skoda Fabia Elegance 1.2 Tdi,36.0,Maharashtra,Mumbai,2015-04-25 11:32:00,Mid-Size,809.0,Yes,17.0
5803,286000,25.0,400102.0,Hyundai I20 Magna (O) 1.2,60.0,Maharashtra,Mumbai,2015-04-25 15:32:00,Mid-Size,627.0,No,14.7
5804,411000,34.1,400602.0,Hyundai Verna Fluidic 1.4 Crdi Cx,60.0,Maharashtra,Thane,2015-04-25 11:01:00,Mid-Size,800.0,Yes,15.92
5805,2400000,50.3,400077.0,Volkswagen Passat Trendline Mt,14.0,Maharashtra,Mumbai,2015-04-25 14:37:00,Premium-I,796.0,Yes,18.87
5806,378000,40.5,400605.0,Hyundai Grand I10 Asta 1.2 Kappa Vtvt (O),47.0,Maharashtra,Thane,2015-04-26 13:21:00,Compact,842.0,No,24.4
5808,865071,25.4,401501.0,Mahindra Scorpio Vlx 2Wd Bs-Iii,60.0,Maharashtra,Thane,2015-04-25 15:48:00,MUV,787.0,No,14.6
5809,404680,30.4,401303.0,Maruti Suzuki Swift Zdi,60.0,Maharashtra,Thane,2015-04-27 12:51:00,Compact,781.0,No,22.5
5811,655000,30.12,400055.0,Volkswagen Polo Trendline 1.2L (P),36.0,Maharashtra,Mumbai,2015-04-26 14:36:00,Compact,585.0,No,14.2
5812,250000,38.58,401202.0,Hyundai I20 Asta 1.4 Crdi,48.0,Maharashtra,Thane,2015-04-27 18:28:00,Mid-Size,616.0,No,17.4
5813,240000,28.5,400612.0,Maruti Suzuki Wagon R 1.0 Lxi Cng,60.0,Maharashtra,Thane,2015-04-28 11:00:00,Compact,-1.0,No,12.7
5814,850000,46.92,400059.0,Mahindra Xuv500 W8,35.0,Maharashtra,Mumbai,2015-04-28 17:05:00,SUV,554.0,No,23.3
5815,1145000,35.67,400078.0,Mahindra Scorpio Vlx 2Wd Bs-Iii,35.0,Maharashtra,Mumbai,2015-04-29 13:29:00,MUV,651.0,No,18.7
5816,450000,39.2,400057.0,Maruti Suzuki Ritz Zxi Bs-Iv,48.0,Maharashtra,Mumbai,2015-05-04 11:17:00,Compact,824.0,No,11.5
5817,768930,35.33,400068.0,Maruti Suzuki Ertiga Vdi,60.0,Maharashtra,Mumbai,2015-05-04 11:43:00,Mid-Size,771.0,No,24.6
5819,333000,24.92,410206.0,Ford Fiesta Titanium+ Petrol,46.0,Maharashtra,Navi Mumbai,2015-05-04 13:37:00,Mid-Size,-1.0,No,16.3
5820,245000,32.8,400709.0,Maruti Suzuki Wagon R 1.0 Lxi Cng,59.0,Maharashtra,Navi Mumbai,2015-05-04 15:02:00,Compact,804.0,No,12.0
5821,360000,52.75,401105.0,Chevrolet Tavera Neo 3 Lt- 9 Str Bs-Iii,36.0,Maharashtra,Thane,2015-05-04 17:41:00,MUV,565.0,No,13.1
5822,745000,37.17,401209.0,Mahindra Xuv500 W8,60.0,Maharashtra,Thane,2015-05-04 15:24:00,SUV,507.0,No,21.6
5823,185000,44.25,400037.0,Toyota Corolla Altis J Diesel,12.0,Maharashtra,Mumbai,2015-05-04 17:05:00,Executive,791.0,No,18.5
5824,168500,28.3,400092.0,Maruti Suzuki Alto K10 Vxi,36.0,Maharashtra,Mumbai,2015-05-05 10:51:00,Compact,-1.0,No,20.9
5825,304000,36.25,400097.0,Hyundai Eon D-Lite + Lpg,48.0,Maharashtra,Mumbai,2015-05-04 17:19:00,Compact,802.0,No,17.6
5826,446000,35.0,400078.0,Maruti Suzuki Swift Dzire Zdi,48.0,Maharashtra,Mumbai,2015-05-05 14:56:00,Mid-Size,0.0,No,20.3
5827,819000,35.0,400052.0,Mahindra Xuv500 W8 Awd,48.0,Maharashtra,Mumbai,2015-05-05 14:26:00,SUV,521.0,No,17.6
5828,3100000,48.75,400050.0,Mercedes-Benz C-Class 200 Cgi,60.0,Maharashtra,Mumbai,2015-05-05 12:27:00,Premium-II,842.0,No,17.1
5830,2400000,68.58,400058.0,Bmw 5 Series 520D Luxury Line,60.0,Maharashtra,Mumbai,2015-05-05 17:12:00,Premium-II,450.0,No,18.0
5832,150000,40.92,400067.0,Hyundai Santro Xing Gls (Cng),34.0,Maharashtra,Mumbai,2015-05-06 10:59:00,Compact,793.0,No,14.7
5833,1950000,57.7,400049.0,Audi Q5 3.0 Tdi Quattro,60.0,Maharashtra,Mumbai,2015-05-06 12:13:00,Premium-II,-1.0,No,15.7
5834,225000,42.1,400018.0,Maruti Suzuki Swift Ldi,60.0,Maharashtra,Mumbai,2015-05-07 12:18:00,Compact,821.0,No,21.7
5835,1492000,25.33,421004.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iv,60.0,Maharashtra,Thane,2015-05-06 15:32:00,Mid-Size,770.0,No,13.1
5836,190000,54.67,400068.0,Hyundai Grand I10 Era 1.1 Crdi,36.0,Maharashtra,Mumbai,2015-05-06 15:54:00,Compact,624.0,No,18.9
5837,2033753,58.1,400067.0,Mercedes-Benz C-Class 200 Cgi,60.0,Maharashtra,Mumbai,2015-05-06 16:19:00,Premium-II,760.0,No,24.7
5838,530000,32.3,400067.0,Volkswagen Vento Tsi,60.0,Maharashtra,Mumbai,2015-05-08 10:43:00,Mid-Size,853.0,No,15.2
5839,611078,55.7,400064.0,Hyundai Verna Fluidic 1.6 Vtvt Ex,36.0,Maharashtra,Mumbai,2015-05-08 14:35:00,Mid-Size,755.0,No,22.7
5840,438000,42.7,400058.0,Honda City Vx Diesel,60.0,Maharashtra,Mumbai,2015-05-08 15:26:00,Mid-Size,710.0,No,15.5
5841,270000,28.42,401208.0,Chevrolet Tavera Neo 3 Lt- 8 Str Bs-Iii,36.0,Maharashtra,Thane,2015-05-08 15:07:00,MUV,0.0,No,15.1
5842,269000,32.75,400080.0,Maruti Suzuki Ritz Zxi Bs-Iv,60.0,Maharashtra,Mumbai,2015-05-08 15:19:00,Compact,771.0,No,21.1
5843,208000,33.7,401202.0,Hyundai Verna Fluidic 1.4 Vtvt Gl,36.0,Maharashtra,Thane,2015-05-12 13:13:00,Mid-Size,553.0,No,24.5
5844,559000,46.1,401105.0,Maruti Suzuki Ertiga Vdi,60.0,Maharashtra,Thane,2015-05-09 11:25:00,Mid-Size,-1.0,No,11.7
5845,365000,49.83,400097.0,Maruti Suzuki Swift Dzire Vdi,36.0,Maharashtra,Mumbai,2015-05-09 15:41:00,Mid-Size,821.0,No,23.7
5846,175000,43.33,400103.0,Maruti Suzuki Swift Zxi,59.0,Maharashtra,Mumbai,2015-05-09 19:01:00,Compact,795.0,No,11.9
5847,320000,46.17,400709.0,Maruti Suzuki Swift Zxi,36.0,Maharashtra,Navi Mumbai,2015-05-11 12:43:00,Compact,764.0,No,22.1
5848,993000,37.1,400059.0,Mahindra Xuv500 W8 Awd,60.0,Maharashtra,Mumbai,2015-05-11 13:35:00,SUV,569.0,No,20.0
5849,530000,32.58,400002.0,Chevrolet Enjoy 1.3 Ls 7 Str,60.0,Maharashtra,Mumbai,2015-05-11 15:01:00,MUV,731.0,No,11.5
5850,399000,42.17,401501.0,Skoda Fabia Active Plus 1.2 Tdi Cr,48.0,Maharashtra,Thane,2015-05-11 17:50:00,Mid-Size,798.0,No,22.5
5851,425000,42.42,400070.0,Maruti Suzuki Swift Dzire Zdi,48.0,Maharashtra,Mumbai,2015-05-11 16:39:00,Mid-Size,581.0,No,20.3
5852,620000,40.42,400104.0,Hyundai Verna Fluidic 1.6 Crdi Sx At,48.0,Maharashtra,Mumbai,2015-05-12 16:46:00,Mid-Size,819.0,No,19.5
5854,917000,48.4,400057.0,Volkswagen Jetta Highline Tdi,60.0,Maharashtra,Mumbai,2015-05-12 11:01:00,Premium-I,813.0,No,13.0
5855,180000,56.83,421002.0,Hyundai I10 Magna 1.1 Lpg,48.0,Maharashtra,Thane,2015-05-12 16:28:00,Compact,-1.0,No,21.7
5857,175000,25.3,400068.0,Maruti Suzuki Swift Zxi,24.0,Maharashtra,Mumbai,2015-05-12 18:04:00,Compact,793.0,No,25.2
5859,200000,23.75,400101.0,Maruti Suzuki Swift Vxi,36.0,Maharashtra,Mumbai,2015-05-12 19:32:00,Compact,-1.0,No,12.5
5860,452366,56.1,400008.0,Maruti Suzuki Swift Vxi,36.0,Maharashtra,Mumbai,2015-05-13 12:54:00,Compact,844.0,No,18.4
5861,202000,33.17,421302.0,Maruti Suzuki Eeco 5 Str With A/C+Htr Cng,60.0,Maharashtra,Thane,2015-05-13 12:28:00,MUV,844.0,No,25.6
5862,803943,38.4,410209.0,Maruti Suzuki Ertiga Vdi,60.0,Maharashtra,Navi Mumbai,2015-05-14 15:30:00,Mid-Size,734.0,No,14.6
5864,1026000,29.67,400074.0,Toyota Innova 2.5 Zx 7 Str Bs-Iv,48.0,Maharashtra,Mumbai,2015-05-13 14:56:00,Mid-Size,798.0,No,14.6
5865,276000,38.11,401107.0,Maruti Suzuki Swift Zxi,36.0,Maharashtra,Thane,2015-05-13 16:50:00,Compact,574.0,No,14.1
5867,1000000,38.2,401104.0,Ford Endeavour Allterrain Edition 4X4 At,48.0,Maharashtra,Thane,2015-05-14 12:21:00,SUV,562.0,No,19.9
5868,280000,40.1,400007.0,Honda City S,36.0,Maharashtra,Mumbai,2015-05-14 11:26:00,Mid-Size,793.0,No,15.4
5869,525000,33.58,400080.0,Maruti Suzuki Ertiga Lxi Cng,60.0,Maharashtra,Mumbai,2015-05-13 18:22:00,Mid-Size,532.0,No,19.7
5870,523000,43.92,400016.0,Honda City Vx At,60.0,Maharashtra,Mumbai,2015-05-13 19:03:00,Mid-Size,650.0,No,24.6
5871,355000,44.7,400009.0,Honda City Vx Diesel,36.0,Maharashtra,Mumbai,2015-05-14 11:59:00,Mid-Size,546.0,No,23.7
5873,375000,33.7,400612.0,Maruti Suzuki Sx4 Zdi,60.0,Maharashtra,Thane,2015-05-14 12:42:00,Mid-Size,783.0,No,18.3
5874,179000,34.25,400024.0,Maruti Suzuki Swift Zxi,36.0,Maharashtra,Mumbai,2015-05-15 11:50:00,Compact,836.0,No,12.5
5875,673000,34.25,401209.0,Mahindra Xylo D4 Bs-Iii,48.0,Maharashtra,Thane,2015-05-15 17:01:00,MUV,800.0,No,26.3
5876,273000,29.4,400088.0,Maruti Suzuki Swift Dzire Zdi,47.0,Maharashtra,Mumbai,2015-05-15 13:00:00,Mid-Size,-1.0,No,17.4
5878,643147,48.9,400102.0,Hyundai Verna Fluidic 1.6 Vtvt Ex,46.0,Maharashtra,Mumbai,2015-05-15 17:14:00,Mid-Size,541.0,No,24.2
5879,2050000,38.67,400059.0,Bmw 3 Series 320D Gt Luxury Line,60.0,Maharashtra,Mumbai,2015-05-15 18:20:00,Premium-II,-1.0,No,19.5
5880,343462,49.17,400095.0,Honda City Vx Diesel,36.0,Maharashtra,Mumbai,2015-05-16 11:03:00,Mid-Size,836.0,No,22.7
5881,504000,63.75,400054.0,Maruti Suzuki Swift Dzire Vdi,36.0,Maharashtra,Mumbai,2015-05-16 11:55:00,Mid-Size,658.0,No,14.6
5882,248000,43.6,400054.0,Maruti Suzuki Alto 800 Lxi (Airbag),59.0,Maharashtra,Mumbai,2015-05-22 12:05:00,Compact,774.0,No,11.9
5883,207000,25.83,400095.0,Maruti Suzuki Estilo Lxi Bs-Iv,60.0,Maharashtra,Mumbai,2015-05-16 13:16:00,Compact,733.0,No,12.4
5884,109000,28.92,400615.0,Chevrolet Spark Lt 1.0 Bs-Iv Obdii,25.0,Maharashtra,Thane,2015-05-16 15:24:00,Compact,756.0,No,14.5
5885,258000,34.75,400605.0,Toyota Corolla Altis J Diesel,24.0,Maharashtra,Thane,2015-05-16 17:50:00,Executive,764.0,No,25.7
5886,478844,49.5,400103.0,Honda City S Diesel,48.0,Maharashtra,Mumbai,2015-05-19 11:08:00,Mid-Size,818.0,No,23.0
5887,417000,39.92,400101.0,Honda Brio E Mt,59.0,Maharashtra,Mumbai,2015-05-19 10:49:00,Mid-Size,718.0,No,14.7
5888,524000,42.17,400070.0,Maruti Suzuki Swift Dzire Zdi,48.0,Maharashtra,Mumbai,2015-05-21 11:52:00,Mid-Size,608.0,No,20.4
5889,162000,41.75,401107.0,Hyundai Verna Fluidic 1.6 Crdi Sx At,36.0,Maharashtra,Thane,2015-05-19 11:50:00,Mid-Size,791.0,No,11.7
5890,659000,50.4,400102.0,Mahindra Xuv500 W8,60.0,Maharashtra,Mumbai,2015-05-19 12:09:00,SUV,820.0,No,20.3
5891,240000,43.0,400092.0,Hyundai I20 Asta 1.4 Crdi,46.0,Maharashtra,Mumbai,2015-05-20 11:52:00,Mid-Size,527.0,No,11.9
5893,600000,47.12,400705.0,Renault Fluence Diesel E4,60.0,Maharashtra,Mumbai,2015-05-19 19:01:00,Executive,802.0,No,15.1
5894,256374,25.33,400008.0,Maruti Suzuki Alto K10 Lxi,36.0,Maharashtra,Mumbai,2015-05-20 12:25:00,Compact,807.0,No,23.6
5895,430118,48.7,400008.0,Maruti Suzuki Swift Vxi,36.0,Maharashtra,Mumbai,2015-05-20 12:43:00,Compact,828.0,No,12.8
5896,642398,29.5,400008.0,Maruti Suzuki Swift Dzire Zdi,36.0,Maharashtra,Mumbai,2015-05-20 12:52:00,Mid-Size,801.0,No,22.8
5897,1000000,30.75,400043.0,Mitsubishi - Outlander,41.0,Maharashtra,Mumbai,2015-05-20 10:46:00,SUV,789.0,No,22.2
5898,700000,33.92,400069.0,Honda City Vx Diesel,40.0,Maharashtra,Mumbai,2015-05-20 15:15:00,Mid-Size,797.0,No,19.6
5899,200000,50.5,400064.0,Maruti Suzuki Sx4 Zdi,24.0,Maharashtra,Mumbai,2015-05-20 15:38:00,Mid-Size,796.0,No,22.7
5900,400000,38.92,400004.0,Mahindra Bolero Zlx Bs Iii,60.0,Maharashtra,Mumbai,2015-05-20 14:57:00,MUV,700.0,No,23.1
5901,449904,53.08,400080.0,Maruti Suzuki Swift Dzire Vdi,36.0,Maharashtra,Mumbai,2015-05-21 13:31:00,Mid-Size,786.0,No,21.7
5902,400000,30.92,401201.0,Volkswagen Jetta Trendline Tdi,36.0,Maharashtra,Thane,2015-05-21 10:58:00,Premium-I,751.0,No,23.3
5903,2587878,24.11,400024.0,Toyota Fortuner 4X2 At,59.0,Maharashtra,Mumbai,2015-05-21 12:32:00,SUV,-1.0,No,23.7
5905,600000,30.67,400050.0,Mahindra Xuv500 W8 Awd,36.0,Maharashtra,Mumbai,2015-05-21 10:42:00,SUV,-1.0,No,16.5
5907,1425000,52.92,400057.0,Toyota Fortuner 4X2 At,46.0,Maharashtra,Mumbai,2015-05-21 12:10:00,SUV,566.0,No,20.8
5908,794280,45.42,400072.0,Chevrolet Cruze Ltz At,36.0,Maharashtra,Mumbai,2015-05-21 16:04:00,Executive,798.0,No,19.3
5910,606000,49.12,400078.0,Fiat Linea Active 1.4,48.0,Maharashtra,Mumbai,2015-05-21 12:47:00,Mid-Size,620.0,No,21.2
5912,426599,52.0,400601.0,Maruti Suzuki Wagon R 1.0 Lxi Cng,60.0,Maharashtra,Mumbai,2015-05-22 12:27:00,Compact,804.0,No,24.8
5913,834000,54.4,400050.0,Renault Duster Rxl Petrol,60.0,Maharashtra,Mumbai,2015-05-21 15:09:00,SUV,616.0,No,17.5
5914,1800000,37.25,400091.0,Toyota Fortuner 4X2 At,60.0,Maharashtra,Mumbai,2015-05-21 13:09:00,SUV,577.0,No,26.0
5915,699000,63.58,400022.0,Skoda Octavia Elegance 2.0 Tdi Cr At,36.0,Maharashtra,Mumbai,2015-05-22 13:30:00,Executive,797.0,No,12.6
5916,1364000,52.92,400008.0,Mahindra Xuv500 W8 Awd,47.0,Maharashtra,Mumbai,2015-05-22 13:09:00,SUV,810.0,No,16.0
5919,250000,27.33,400066.0,Maruti Suzuki Wagon R 1.0 Lx,60.0,Maharashtra,Mumbai,2015-05-22 15:19:00,Compact,776.0,No,13.2
5921,1833000,30.7,400095.0,Audi A4 2.0 Tdi (177Bhp),60.0,Maharashtra,Mumbai,2015-05-23 14:46:00,Premium-II,-1.0,No,23.9
5923,230000,33.08,400050.0,Maruti Suzuki Swift Zxi,48.0,Maharashtra,Mumbai,2015-05-23 11:21:00,Compact,-1.0,No,23.5
5924,500000,28.6,400050.0,Honda City Vx At,60.0,Maharashtra,Mumbai,2015-05-23 11:40:00,Mid-Size,794.0,No,26.4
5925,176000,50.7,400016.0,Maruti Suzuki Alto K10 Lxi,48.0,Maharashtra,Mumbai,2015-05-23 15:06:00,Compact,789.0,No,19.1
5926,596000,50.58,400016.0,Volkswagen Vento Tsi,59.0,Maharashtra,Mumbai,2015-05-23 15:19:00,Mid-Size,789.0,No,20.6
5927,1331000,49.3,400016.0,Skoda Superb Ambition 2.0 Tdi Cr At,48.0,Maharashtra,Mumbai,2015-05-23 15:43:00,Premium-I,832.0,No,16.2
5928,1057000,49.6,400092.0,Tata Aria 2014 Pleasure 4X2,60.0,Maharashtra,Mumbai,2015-05-25 13:51:00,SUV,837.0,No,15.7
5929,600000,30.92,401303.0,Honda Cr-V 2.4L 2Wd,48.0,Maharashtra,Thane,2015-05-25 16:21:00,SUV,742.0,No,26.5
5930,507687,37.3,400098.0,Mahindra Bolero Zlx Bs Iii,48.0,Maharashtra,Mumbai,2015-05-25 16:46:00,MUV,817.0,No,23.3
5931,413000,33.4,400703.0,Hyundai I20 Magna (O) 1.2,60.0,Maharashtra,Navi Mumbai,2015-05-26 11:42:00,Mid-Size,754.0,No,11.7
5932,1225000,30.67,421302.0,Volkswagen Passat Trendline Mt,36.0,Maharashtra,Thane,2015-05-26 11:55:00,Premium-I,757.0,No,14.9
5933,365000,35.9,401107.0,Honda City Vx Diesel,48.0,Maharashtra,Thane,2015-05-26 13:14:00,Mid-Size,803.0,No,24.7
5934,580000,45.25,401107.0,Hyundai Verna Fluidic 1.4 Crdi Cx,60.0,Maharashtra,Thane,2015-05-26 12:32:00,Mid-Size,717.0,No,26.1
5935,380000,41.2,400053.0,Hyundai I20 Asta 1.4 Crdi,59.0,Maharashtra,Mumbai,2015-05-26 15:33:00,Mid-Size,724.0,No,24.2
5936,455000,36.11,400059.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iii,35.0,Maharashtra,Mumbai,2015-05-26 17:03:00,Mid-Size,772.0,No,18.3
5937,2349000,50.1,400081.0,Toyota Fortuner 4X2 At,60.0,Maharashtra,Mumbai,2015-05-27 11:09:00,SUV,818.0,No,12.4
5938,950000,46.1,400078.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iv,60.0,Maharashtra,Mumbai,2015-05-27 11:40:00,Mid-Size,607.0,No,18.0
5939,315000,52.33,400099.0,Tata Manza Ls Quadrajet,60.0,Maharashtra,Mumbai,2015-05-27 12:20:00,Mid-Size,819.0,No,16.7
5940,3841000,37.0,400702.0,Audi Q3 2.0 Tdi Quattro,48.0,Maharashtra,Uran,2015-05-27 14:49:00,Premium-II,713.0,No,11.7
5942,442891,39.0,400607.0,Maruti Suzuki Ritz Zxi Bs-Iv,60.0,Maharashtra,Thane,2015-05-27 17:56:00,Compact,821.0,No,22.3
5943,202000,35.83,400092.0,Tata Indica Vista Lx Tdi Bs-Iii,48.0,Maharashtra,Mumbai,2015-05-27 17:40:00,Compact,635.0,No,25.4
5944,349000,32.25,401208.0,Maruti Suzuki Swift Zxi,48.0,Maharashtra,Thane,2015-05-28 10:57:00,Compact,751.0,No,17.9
5945,1000000,49.7,401105.0,Bmw 5 Series 525D Luxury Plus,48.0,Maharashtra,Thane,2015-05-28 12:46:00,Premium-II,561.0,No,20.6
5946,337000,55.92,400079.0,Hyundai I20 Asta 1.4 Crdi,36.0,Maharashtra,Mumbai,2015-05-28 13:02:00,Mid-Size,828.0,No,19.0
5947,275000,33.12,401105.0,Hyundai I20 Asta 1.4 Crdi,60.0,Maharashtra,Thane,2015-05-28 13:03:00,Mid-Size,-1.0,No,19.4
5948,241000,36.58,400018.0,Hyundai I10 Magna 1.1 Lpg,60.0,Maharashtra,Mumbai,2015-05-29 12:40:00,Compact,806.0,No,14.4
5950,147000,31.0,401107.0,Maruti Suzuki Eeco 7 Str,36.0,Maharashtra,Thane,2015-05-29 19:53:00,MUV,804.0,No,14.3
5952,300000,53.92,400097.0,Maruti Suzuki Swift Vxi,48.0,Maharashtra,Mumbai,2015-05-30 16:18:00,Compact,-1.0,No,12.8
5953,1376647,44.1,400004.0,Mahindra Xuv500 W8 Awd,36.0,Maharashtra,Mumbai,2015-06-02 17:24:00,SUV,538.0,No,20.6
5955,1100000,65.83,400053.0,Chevrolet Captiva Lt,44.0,Maharashtra,Mumbai,2015-05-30 19:24:00,SUV,779.0,No,26.3
5956,430000,41.75,400101.0,Honda City Sv At,48.0,Maharashtra,Mumbai,2015-05-31 12:23:00,Mid-Size,824.0,No,25.9
5957,650000,42.0,400101.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iii,48.0,Maharashtra,Mumbai,2015-06-02 17:28:00,Mid-Size,626.0,No,22.8
5959,200000,35.25,400066.0,Tata Indica Vista Lx Tdi Bs-Iii,48.0,Maharashtra,Mumbai,2015-06-02 14:47:00,Compact,770.0,No,20.3
5961,2658000,45.33,410206.0,Mercedes-Benz C-Class 220 Blueefficiency,60.0,Maharashtra,Navi Mumbai,2015-06-02 17:53:00,Premium-II,568.0,No,22.5
5962,320000,33.0,400019.0,Honda City Sv Diesel,52.0,Maharashtra,Mumbai,2015-06-03 11:16:00,Mid-Size,741.0,No,17.7
5963,576000,28.17,400097.0,Maruti Suzuki Ertiga Vdi,60.0,Maharashtra,Mumbai,2015-06-04 10:52:00,Mid-Size,782.0,No,18.3
5964,440000,60.17,400068.0,Honda City Vx At,24.0,Maharashtra,Mumbai,2015-06-06 11:28:00,Mid-Size,836.0,No,23.2
5965,275000,21.6,401208.0,Volkswagen Polo Trendline 1.2L (P),36.0,Maharashtra,Thane,2015-06-04 17:28:00,Compact,763.0,No,12.6
5966,200000,52.33,401202.0,Maruti Suzuki Swift Vxi,36.0,Maharashtra,Thane,2015-06-05 10:45:00,Compact,808.0,No,23.0
5968,192000,28.1,421501.0,Maruti Suzuki Swift Zxi,25.0,Maharashtra,Thane,2015-06-05 15:33:00,Compact,779.0,No,19.1
5969,445000,41.42,400104.0,Hyundai Grand I10 Era 1.1 Crdi,60.0,Maharashtra,Mumbai,2015-06-05 15:54:00,Compact,779.0,No,12.6
5970,497431,31.11,400009.0,Maruti Suzuki Swift Vxi,36.0,Maharashtra,Mumbai,2015-06-05 17:39:00,Compact,758.0,No,24.1
5971,2626000,31.67,400012.0,Bmw 3 Series 328I Sport Line,36.0,Maharashtra,Mumbai,2015-06-09 14:58:00,Premium-II,816.0,No,18.0
5972,424000,51.92,421503.0,Mahindra Scorpio Getaway 4Wd,48.0,Maharashtra,Thane,2015-06-08 12:50:00,MUV,830.0,No,14.6
5973,338000,46.33,400101.0,Hyundai I20 Asta 1.4 Crdi,48.0,Maharashtra,Mumbai,2015-06-09 13:09:00,Mid-Size,642.0,No,18.7
5974,200000,58.1,400065.0,Hyundai Eon Era + Lpg,36.0,Maharashtra,Mumbai,2015-06-09 11:18:00,Compact,788.0,No,20.7
5975,569259,42.1,400061.0,Toyota Corolla Altis J Diesel,36.0,Maharashtra,Mumbai,2015-06-09 12:54:00,Executive,798.0,No,17.6
5976,1050000,31.83,401208.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iii,48.0,Maharashtra,Thane,2015-06-09 12:40:00,Mid-Size,773.0,No,25.6
5977,310000,26.42,400066.0,Volkswagen Polo Trendline 1.2L (P),60.0,Maharashtra,Mumbai,2015-06-09 14:31:00,Compact,823.0,No,15.0
5979,110000,36.83,400051.0,Ford Fiesta Titanium+ Diesel,24.0,Maharashtra,Mumbai,2015-06-10 13:29:00,Mid-Size,-1.0,No,12.0
